employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
53241,Procurement,region_16,Masters & above,f,sourcing,1,36,3.0,9,0,0,76
17532,Procurement,region_2,Masters & above,f,other,1,60,5.0,10,1,0,75
69510,Operations,region_22,Masters & above,f,sourcing,1,39,5.0,5,0,0,61
8588,Operations,region_13,Bachelors,m,other,1,31,1.0,6,0,0,58
53386,Sales & Marketing,region_22,Bachelors,f,sourcing,2,28,4.0,4,0,0,49
15632,Finance,region_22,Bachelors,m,sourcing,1,28,3.0,2,1,0,61
15892,Sales & Marketing,region_24,Bachelors,f,other,1,32,1.0,6,0,0,49
23710,R&D,region_7,Bachelors,m,sourcing,1,34,3.0,2,0,0,78
55069,Operations,region_7,Bachelors,f,sourcing,1,32,3.0,5,0,0,60
69893,Procurement,region_10,Masters & above,m,other,1,35,2.0,8,0,0,67
56018,Sales & Marketing,region_2,,m,other,1,22,,1,0,0,49
43899,Procurement,region_22,Masters & above,f,other,1,41,3.0,9,0,0,67
16634,Technology,region_2,Bachelors,f,referred,1,29,5.0,4,1,0,74
36173,Sales & Marketing,region_31,Bachelors,m,sourcing,1,31,1.0,6,0,0,50
65135,Finance,region_22,Bachelors,m,sourcing,1,26,2.0,4,0,0,62
58898,HR,region_22,Masters & above,m,other,1,30,3.0,8,0,0,48
38689,Sales & Marketing,region_16,,m,sourcing,1,32,5.0,6,0,0,54
25879,Technology,region_26,Bachelors,f,other,1,30,4.0,3,1,0,79
37671,Sales & Marketing,region_13,Bachelors,m,other,1,47,5.0,5,1,0,47
40581,Operations,region_29,Bachelors,m,sourcing,2,33,5.0,4,1,0,59
9468,Operations,region_3,Bachelors,f,other,1,31,5.0,4,1,0,61
69410,Procurement,region_2,Bachelors,f,sourcing,1,41,5.0,3,1,0,67
53616,Analytics,region_22,Bachelors,m,sourcing,2,27,3.0,3,1,0,82
49282,Sales & Marketing,region_5,Bachelors,m,other,2,44,1.0,5,0,0,48
63624,Sales & Marketing,region_2,Bachelors,m,sourcing,2,43,4.0,3,1,0,52
23415,Operations,region_22,Bachelors,m,sourcing,1,27,4.0,5,0,0,63
26609,Operations,region_2,Bachelors,m,sourcing,1,55,3.0,4,0,0,54
68752,Operations,region_27,Bachelors,f,other,1,30,5.0,3,1,0,60
53922,Sales & Marketing,region_27,Bachelors,m,sourcing,1,30,,1,1,0,46
730,Operations,region_15,Masters & above,m,other,1,43,1.0,15,0,0,65
53961,Technology,region_2,Bachelors,f,other,2,37,4.0,7,0,0,76
15628,Operations,region_31,Bachelors,f,sourcing,1,30,5.0,7,0,0,59
21500,Operations,region_2,Bachelors,f,other,1,34,4.0,10,0,0,61
38450,Procurement,region_2,Masters & above,f,sourcing,1,54,5.0,11,1,0,71
59345,Technology,region_25,Masters & above,m,other,1,34,3.0,3,0,0,76
24511,Procurement,region_4,Bachelors,f,other,3,30,3.0,6,0,0,71
7996,Operations,region_29,Bachelors,m,sourcing,1,30,3.0,3,1,0,59
23625,Sales & Marketing,region_26,Masters & above,m,sourcing,1,47,3.0,4,0,0,46
3409,Sales & Marketing,region_15,Masters & above,m,sourcing,1,28,3.0,2,0,0,46
51632,Technology,region_26,Masters & above,f,sourcing,1,32,3.0,9,0,0,81
1688,Sales & Marketing,region_14,Bachelors,f,other,1,44,4.0,12,0,0,55
67982,Procurement,region_31,Bachelors,m,sourcing,1,34,3.0,5,0,0,73
63655,Sales & Marketing,region_2,Bachelors,f,sourcing,1,29,3.0,6,0,0,52
62231,Sales & Marketing,region_2,,f,sourcing,1,29,,1,0,0,48
14130,Procurement,region_2,Masters & above,m,sourcing,3,53,3.0,20,0,0,69
32170,HR,region_2,Bachelors,m,other,1,23,,1,0,0,48
34692,R&D,region_11,Bachelors,m,sourcing,3,32,5.0,6,0,0,85
3727,Technology,region_2,Masters & above,m,other,2,51,3.0,22,0,0,80
56730,Analytics,region_2,Masters & above,m,other,1,45,1.0,7,0,0,82
34559,Analytics,region_11,Bachelors,m,sourcing,1,33,3.0,5,0,0,81
63298,Procurement,region_22,Bachelors,f,other,1,29,,1,0,0,67
5661,Procurement,region_2,Bachelors,f,other,2,45,3.0,5,0,0,70
72274,Operations,region_31,Bachelors,f,other,1,40,4.0,7,0,0,56
58947,Sales & Marketing,region_3,Bachelors,m,other,1,29,5.0,2,1,0,48
56092,Operations,region_26,Bachelors,m,other,3,25,3.0,2,0,0,62
55873,Sales & Marketing,region_2,Bachelors,m,other,2,33,1.0,6,1,0,46
56386,Procurement,region_13,Bachelors,m,sourcing,1,38,4.0,9,1,0,69
53081,HR,region_2,Bachelors,f,other,1,36,3.0,3,0,0,46
57284,Legal,region_4,Masters & above,m,sourcing,1,34,3.0,4,0,0,62
7003,Sales & Marketing,region_7,Bachelors,m,sourcing,1,41,5.0,11,0,0,54
1618,Operations,region_15,Bachelors,m,sourcing,1,29,4.0,5,0,0,61
18135,Sales & Marketing,region_4,Masters & above,m,other,1,41,5.0,11,0,0,55
75911,Sales & Marketing,region_2,Bachelors,m,other,2,28,5.0,5,0,0,50
61654,Sales & Marketing,region_27,Bachelors,m,other,1,30,3.0,4,0,0,52
53513,Legal,region_2,Bachelors,m,other,1,35,3.0,3,0,0,56
27331,Technology,region_2,Masters & above,f,other,1,56,1.0,10,1,0,79
13441,Sales & Marketing,region_29,Bachelors,m,other,2,29,3.0,4,0,0,50
46803,Sales & Marketing,region_2,Masters & above,m,sourcing,1,41,3.0,6,0,0,59
69082,Operations,region_22,Masters & above,f,sourcing,2,39,3.0,12,0,0,57
77475,Procurement,region_15,Masters & above,m,other,2,41,2.0,2,0,0,72
50738,Sales & Marketing,region_2,,m,sourcing,1,28,,1,1,0,55
6551,Technology,region_7,Masters & above,m,other,1,32,1.0,4,0,1,81
31950,Sales & Marketing,region_2,Bachelors,f,other,2,30,,1,0,0,49
19398,Operations,region_19,Masters & above,f,other,1,38,5.0,3,1,0,59
12682,Sales & Marketing,region_18,Bachelors,m,sourcing,1,25,5.0,2,0,0,49
60204,Sales & Marketing,region_16,Bachelors,m,other,1,43,3.0,13,1,0,50
53404,Analytics,region_7,Bachelors,m,sourcing,2,27,,1,0,0,86
34842,Operations,region_32,Bachelors,m,sourcing,1,26,3.0,2,0,0,57
72808,Sales & Marketing,region_7,Bachelors,m,sourcing,1,40,3.0,7,0,0,52
31879,R&D,region_23,Masters & above,m,sourcing,1,35,4.0,4,0,0,82
33400,Sales & Marketing,region_12,Bachelors,m,other,1,25,4.0,2,0,0,51
38289,Operations,region_2,Bachelors,m,other,2,42,3.0,17,0,0,65
27002,Sales & Marketing,region_2,Bachelors,m,sourcing,1,23,,1,0,0,52
3634,Procurement,region_22,Masters & above,m,other,1,29,3.0,2,0,0,69
3592,Sales & Marketing,region_22,Bachelors,m,sourcing,1,29,2.0,2,0,0,54
33946,Technology,region_2,Masters & above,f,other,1,47,3.0,20,0,0,81
14041,Procurement,region_17,Masters & above,m,other,1,60,3.0,6,0,0,65
3339,Technology,region_2,Bachelors,m,sourcing,1,59,3.0,18,0,0,78
60020,Operations,region_2,Masters & above,f,other,1,44,5.0,5,1,0,57
30849,Operations,region_15,Bachelors,m,other,2,46,5.0,16,1,0,60
55560,Analytics,region_29,Bachelors,m,other,1,40,3.0,7,1,0,87
11839,Sales & Marketing,region_8,Bachelors,m,other,1,27,,1,0,0,48
26523,Procurement,region_31,Bachelors,m,sourcing,1,30,2.0,2,0,0,69
48217,Technology,region_2,Bachelors,m,other,1,48,3.0,16,0,0,89
50222,Operations,region_2,Bachelors,m,sourcing,1,52,4.0,7,0,0,62
34894,Procurement,region_8,Masters & above,f,other,1,39,5.0,3,1,0,67
77165,Sales & Marketing,region_33,Masters & above,m,other,2,39,1.0,8,0,0,51
18026,HR,region_7,Masters & above,m,sourcing,2,35,3.0,10,0,0,51
60364,Procurement,region_7,Bachelors,m,other,1,31,4.0,5,0,0,67
65489,Sales & Marketing,region_2,Bachelors,m,sourcing,1,23,4.0,2,0,0,48
48297,Technology,region_2,Masters & above,f,other,1,60,3.0,5,0,0,76
56940,R&D,region_2,Bachelors,m,sourcing,1,41,3.0,5,1,0,82
57887,Technology,region_29,Bachelors,m,other,2,29,3.0,5,0,0,81
56738,Operations,region_2,Bachelors,f,other,1,34,1.0,6,0,0,63
30961,Procurement,region_7,Bachelors,m,other,1,36,1.0,3,0,0,68
11099,Procurement,region_22,Bachelors,m,referred,1,30,2.0,7,1,0,72
70754,Sales & Marketing,region_2,Bachelors,m,sourcing,1,48,3.0,7,0,0,48
13974,Operations,region_15,Bachelors,m,sourcing,2,38,2.0,4,1,0,58
58839,HR,region_22,Masters & above,m,other,1,31,2.0,4,0,0,49
13164,Technology,region_5,Masters & above,m,sourcing,1,34,3.0,7,1,0,82
11521,Sales & Marketing,region_2,Bachelors,m,other,3,31,3.0,5,0,0,45
65360,Sales & Marketing,region_22,Bachelors,m,sourcing,3,25,,1,0,0,51
44278,Sales & Marketing,region_26,Bachelors,m,sourcing,1,42,4.0,5,0,0,50
20235,Operations,region_2,Bachelors,f,other,1,26,5.0,2,0,0,57
53538,Sales & Marketing,region_2,,m,sourcing,2,20,2.0,2,0,0,50
48301,HR,region_15,Masters & above,m,other,1,35,3.0,5,0,0,48
45334,Sales & Marketing,region_3,Masters & above,m,sourcing,1,40,4.0,9,0,1,45
73226,Sales & Marketing,region_26,Bachelors,m,other,1,41,1.0,5,0,0,48
31040,Sales & Marketing,region_2,Bachelors,m,sourcing,2,34,3.0,7,0,0,52
48142,Procurement,region_14,Masters & above,f,sourcing,1,36,5.0,4,1,0,74
47991,Operations,region_4,Masters & above,f,other,1,48,5.0,16,1,0,58
7603,Technology,region_7,Below Secondary,m,sourcing,1,25,,1,1,0,81
36530,Operations,region_22,Masters & above,f,sourcing,1,49,4.0,20,1,0,64
50454,Sales & Marketing,region_26,Bachelors,m,sourcing,1,30,5.0,2,1,0,52
21915,Analytics,region_32,Bachelors,f,other,1,27,1.0,3,0,0,83
21609,Technology,region_13,Bachelors,f,other,1,26,5.0,4,1,0,77
7884,Operations,region_7,Bachelors,m,sourcing,1,30,3.0,7,0,0,58
20238,Sales & Marketing,region_6,Bachelors,m,other,2,24,,1,1,0,55
5257,Analytics,region_16,Bachelors,m,other,1,28,5.0,4,1,0,79
5194,Operations,region_22,Masters & above,f,sourcing,1,36,3.0,10,0,0,64
24531,Operations,region_5,Masters & above,m,other,1,39,3.0,10,0,0,58
47855,Legal,region_22,Bachelors,m,sourcing,1,29,5.0,3,1,0,60
54298,Operations,region_19,Masters & above,m,sourcing,1,46,5.0,6,0,0,64
77514,Sales & Marketing,region_2,Bachelors,m,sourcing,1,55,4.0,24,0,0,51
70263,Legal,region_26,Bachelors,m,sourcing,1,31,5.0,6,1,0,57
58067,Technology,region_33,Bachelors,f,other,1,33,3.0,7,0,0,82
8793,Sales & Marketing,region_30,Bachelors,m,sourcing,1,47,5.0,20,0,0,50
59500,Operations,region_16,Masters & above,m,other,1,44,4.0,14,0,0,63
17574,Technology,region_27,Bachelors,f,other,1,39,4.0,12,1,0,82
21446,Technology,region_31,Bachelors,m,other,1,32,3.0,3,0,0,76
1370,Sales & Marketing,region_14,Bachelors,f,other,1,36,3.0,8,0,0,50
42628,Sales & Marketing,region_2,,m,sourcing,1,22,2.0,2,0,0,47
19044,Operations,region_2,Bachelors,f,other,2,33,5.0,8,1,0,58
3486,HR,region_2,Masters & above,f,other,1,40,3.0,5,1,0,48
7734,Procurement,region_2,Bachelors,m,other,1,26,3.0,2,1,0,74
78144,Procurement,region_2,Masters & above,m,sourcing,1,37,1.0,5,0,0,68
53587,Sales & Marketing,region_7,Bachelors,m,referred,2,33,5.0,6,1,0,48
74223,Finance,region_19,Bachelors,m,sourcing,1,27,2.0,2,0,0,60
13354,Procurement,region_33,Masters & above,m,other,1,37,2.0,4,0,0,66
11045,Operations,region_8,Masters & above,m,other,1,40,4.0,4,0,0,64
33623,Analytics,region_7,Bachelors,m,sourcing,2,30,,1,0,0,86
77066,Procurement,region_33,Masters & above,m,sourcing,1,38,5.0,10,1,0,72
1283,Procurement,region_24,Bachelors,m,other,1,31,3.0,3,0,0,68
42062,Operations,region_7,Bachelors,f,other,3,29,1.0,4,0,0,59
6584,HR,region_22,Bachelors,m,sourcing,1,30,5.0,5,0,0,48
44167,Finance,region_7,Bachelors,f,other,1,31,4.0,9,1,0,57
26667,Sales & Marketing,region_30,Bachelors,m,other,1,47,3.0,4,0,0,55
75184,Sales & Marketing,region_10,Masters & above,m,sourcing,1,33,4.0,2,0,1,60
21638,Procurement,region_22,Bachelors,m,sourcing,9,29,3.0,3,0,0,67
47664,Operations,region_15,Bachelors,m,other,1,39,4.0,7,0,0,54
27933,Operations,region_22,Bachelors,m,referred,1,33,3.0,5,0,0,61
51713,Sales & Marketing,region_15,Bachelors,m,other,1,46,2.0,11,0,0,49
72529,Sales & Marketing,region_22,Bachelors,m,sourcing,3,31,3.0,8,0,0,52
71561,Sales & Marketing,region_15,Bachelors,m,other,1,32,3.0,4,1,0,48
24572,Finance,region_2,Masters & above,m,sourcing,1,38,3.0,4,0,0,59
57494,Technology,region_2,Masters & above,f,other,2,38,3.0,7,1,0,77
32286,Technology,region_5,Bachelors,f,other,1,28,5.0,4,1,0,83
57327,Sales & Marketing,region_6,Bachelors,f,other,1,24,,1,0,0,51
6393,Operations,region_22,Masters & above,f,other,1,40,3.0,7,1,0,57
4955,Procurement,region_2,Masters & above,f,sourcing,1,55,4.0,15,0,0,71
73575,Sales & Marketing,region_15,Bachelors,m,other,1,27,2.0,5,0,0,50
59865,Technology,region_23,Masters & above,f,sourcing,2,35,4.0,8,0,0,81
35321,Sales & Marketing,region_32,,m,other,1,28,2.0,2,0,0,51
20139,Technology,region_19,Bachelors,m,other,1,34,3.0,5,0,0,81
55788,Finance,region_2,Bachelors,m,other,1,49,5.0,16,1,0,56
27740,Sales & Marketing,region_24,Bachelors,m,other,1,34,2.0,9,0,0,47
15121,Analytics,region_30,Bachelors,m,other,1,27,,1,0,0,80
26165,R&D,region_7,Masters & above,m,sourcing,1,39,5.0,4,1,0,81
7209,Technology,region_2,Masters & above,m,other,1,33,4.0,4,0,0,79
49207,Procurement,region_22,Masters & above,m,sourcing,1,42,2.0,15,0,0,70
71833,Procurement,region_2,Masters & above,m,other,1,48,3.0,20,0,0,66
29677,Analytics,region_10,Bachelors,m,other,1,28,4.0,2,0,0,85
32235,Technology,region_7,Bachelors,m,other,1,42,2.0,14,0,0,79
76051,Sales & Marketing,region_16,Bachelors,f,other,1,29,3.0,2,0,0,52
36521,HR,region_2,Masters & above,f,sourcing,1,36,3.0,10,0,0,49
61822,Sales & Marketing,region_7,Bachelors,f,sourcing,1,30,,1,0,0,50
63423,Sales & Marketing,region_2,,m,sourcing,1,23,3.0,2,0,0,48
8423,Operations,region_27,Bachelors,f,other,1,32,3.0,2,0,0,60
54785,Operations,region_27,Bachelors,f,other,1,40,3.0,12,0,0,61
49423,Operations,region_2,Bachelors,m,other,1,56,4.0,12,1,0,64
2582,Operations,region_2,Bachelors,m,other,1,60,4.0,5,0,0,53
4340,Finance,region_22,Bachelors,f,other,1,27,1.0,5,0,0,59
13158,Sales & Marketing,region_13,Bachelors,m,sourcing,1,35,4.0,3,0,0,50
27560,R&D,region_11,Bachelors,m,other,1,31,,1,0,0,83
12887,Analytics,region_2,Bachelors,m,other,1,24,,1,0,0,87
75297,Operations,region_22,Bachelors,m,other,1,37,4.0,3,1,0,60
39244,Sales & Marketing,region_4,Bachelors,m,sourcing,1,27,,1,1,0,48
61206,R&D,region_22,Masters & above,m,other,2,36,5.0,2,1,0,85
14435,Sales & Marketing,region_13,Bachelors,m,sourcing,1,44,4.0,13,0,0,45
38968,Procurement,region_27,Bachelors,m,other,1,34,3.0,10,0,0,68
70218,Technology,region_4,Masters & above,m,sourcing,1,37,3.0,4,1,0,80
62823,Sales & Marketing,region_7,Bachelors,m,other,1,30,1.0,5,1,0,46
5939,Operations,region_15,Bachelors,m,other,1,46,2.0,8,0,0,62
53083,Analytics,region_28,Bachelors,m,sourcing,1,37,5.0,10,1,0,86
73803,Operations,region_2,Masters & above,m,other,1,33,1.0,6,0,0,55
56472,Procurement,region_2,Bachelors,m,other,1,35,4.0,8,0,0,68
40803,Sales & Marketing,region_13,Bachelors,m,sourcing,1,31,3.0,5,0,0,55
68087,Analytics,region_2,,m,sourcing,1,28,1.0,6,0,0,87
22926,Operations,region_2,Bachelors,m,sourcing,1,60,4.0,8,0,0,59
31709,Sales & Marketing,region_7,Masters & above,m,sourcing,2,36,2.0,10,0,0,45
78208,Sales & Marketing,region_31,Bachelors,m,sourcing,1,31,4.0,2,1,0,48
41386,HR,region_15,Bachelors,f,sourcing,1,29,4.0,5,1,0,48
37716,Technology,region_2,Bachelors,f,other,1,33,1.0,4,1,0,84
18838,Technology,region_27,Below Secondary,m,other,1,25,,1,1,0,76
73994,R&D,region_2,Bachelors,m,sourcing,1,28,3.0,3,0,0,86
26340,Operations,region_26,Bachelors,m,sourcing,1,43,3.0,12,0,0,60
43103,Sales & Marketing,region_4,Bachelors,m,other,1,35,4.0,2,1,0,51
57330,Technology,region_7,Masters & above,f,sourcing,2,34,3.0,4,1,0,78
18024,R&D,region_4,Masters & above,m,sourcing,2,34,4.0,6,1,0,81
8478,Technology,region_30,Bachelors,f,other,1,31,5.0,3,1,0,83
47356,Procurement,region_31,Bachelors,m,sourcing,1,37,3.0,7,1,0,68
18137,Technology,region_15,Bachelors,m,other,1,35,2.0,9,0,1,77
37490,Finance,region_31,Masters & above,f,other,1,33,4.0,2,1,0,59
52943,Procurement,region_22,Bachelors,f,other,1,26,3.0,4,0,0,71
49015,Technology,region_22,Masters & above,m,other,1,34,4.0,7,0,0,77
38443,Operations,region_19,Masters & above,m,sourcing,1,41,3.0,2,1,0,59
47929,Sales & Marketing,region_30,Bachelors,m,sourcing,2,40,4.0,5,0,0,47
25563,Technology,region_32,Bachelors,m,other,1,31,3.0,5,0,0,81
61588,Technology,region_7,,m,other,1,31,3.0,6,0,0,78
63396,Operations,region_16,Bachelors,f,sourcing,1,37,3.0,7,1,0,57
62526,Sales & Marketing,region_2,,m,other,1,25,,1,0,0,48
71362,Finance,region_20,Bachelors,m,sourcing,1,33,5.0,7,1,0,60
22015,Technology,region_17,Bachelors,f,sourcing,1,29,3.0,2,0,0,76
76370,Procurement,region_2,Below Secondary,f,sourcing,1,25,3.0,2,0,0,68
30799,Operations,region_5,Bachelors,f,other,1,25,2.0,3,0,0,62
42773,HR,region_2,Bachelors,m,sourcing,1,55,5.0,6,1,0,48
23302,Sales & Marketing,region_7,,m,sourcing,1,39,1.0,9,0,0,48
17460,Technology,region_7,Masters & above,m,sourcing,1,49,4.0,5,0,0,82
64742,Sales & Marketing,region_2,Masters & above,m,other,2,60,3.0,8,1,0,44
41523,Technology,region_27,Bachelors,m,sourcing,1,23,3.0,2,0,0,80
49497,Procurement,region_24,Masters & above,m,other,1,40,2.0,13,0,0,65
66870,Analytics,region_26,Bachelors,m,other,1,24,,1,0,0,79
55925,Operations,region_22,Bachelors,f,sourcing,1,30,5.0,7,0,0,58
65156,Sales & Marketing,region_27,Bachelors,m,sourcing,1,50,3.0,17,0,0,54
38568,Sales & Marketing,region_24,Bachelors,m,sourcing,1,26,2.0,2,0,0,44
71656,Sales & Marketing,region_13,,m,other,1,22,,1,1,0,46
11347,Sales & Marketing,region_2,Masters & above,f,sourcing,1,43,5.0,12,0,0,49
52597,Technology,region_7,Bachelors,m,sourcing,1,32,2.0,5,0,0,79
46711,Operations,region_2,,f,other,1,49,3.0,10,0,0,58
25800,Analytics,region_29,Bachelors,m,other,2,30,4.0,9,1,0,79
50370,Sales & Marketing,region_28,Bachelors,m,other,1,36,5.0,9,1,0,50
14298,Procurement,region_13,Masters & above,f,sourcing,2,45,5.0,13,1,0,70
59662,Analytics,region_20,Bachelors,m,sourcing,1,33,2.0,6,0,0,85
54707,Finance,region_14,Bachelors,m,other,2,25,,1,1,0,61
59833,Operations,region_26,Masters & above,m,other,1,49,5.0,20,1,0,59
34417,Sales & Marketing,region_2,Masters & above,f,other,2,33,1.0,2,0,0,47
74704,Sales & Marketing,region_20,Masters & above,m,sourcing,2,39,2.0,6,0,0,52
38710,Procurement,region_7,Bachelors,m,sourcing,1,28,1.0,5,0,0,66
29622,Finance,region_6,Bachelors,f,other,1,28,5.0,4,1,0,58
20381,Analytics,region_4,Masters & above,m,sourcing,1,35,3.0,2,1,0,91
32593,HR,region_1,Masters & above,m,other,1,31,5.0,2,1,0,50
20800,Sales & Marketing,region_2,Bachelors,m,sourcing,1,52,3.0,9,0,0,50
21804,Analytics,region_2,Bachelors,m,sourcing,2,32,4.0,6,1,0,85
7890,Sales & Marketing,region_22,Bachelors,m,other,2,28,3.0,3,0,0,47
21294,Operations,region_32,Masters & above,m,other,1,41,5.0,3,1,0,62
11775,Sales & Marketing,region_22,Bachelors,m,sourcing,1,34,5.0,6,1,1,47
22203,Technology,region_29,Bachelors,m,other,1,29,3.0,4,0,0,80
24846,Analytics,region_32,Bachelors,m,other,1,27,,1,0,0,90
38020,Technology,region_2,Masters & above,f,sourcing,1,34,1.0,8,0,0,76
6257,Sales & Marketing,region_22,Bachelors,m,sourcing,1,27,2.0,2,0,0,54
25239,Analytics,region_31,Bachelors,f,other,1,30,4.0,4,1,0,84
23768,Sales & Marketing,region_7,Bachelors,m,sourcing,1,32,2.0,5,0,0,47
57415,Sales & Marketing,region_16,Bachelors,m,other,1,48,4.0,15,0,0,51
711,Sales & Marketing,region_28,Masters & above,m,other,1,37,4.0,4,0,0,44
51865,Analytics,region_27,Bachelors,m,other,1,34,4.0,10,0,0,86
30831,Operations,region_16,Bachelors,m,other,1,42,5.0,17,0,0,63
26815,Operations,region_19,Masters & above,f,other,2,40,3.0,6,0,0,55
56745,HR,region_30,Bachelors,m,other,1,35,2.0,8,1,0,45
19557,Operations,region_2,Masters & above,m,sourcing,1,36,4.0,7,1,0,59
17212,Sales & Marketing,region_2,Masters & above,f,other,1,60,3.0,16,0,0,48
40020,Procurement,region_22,Bachelors,f,other,2,28,,1,0,0,69
28159,Procurement,region_20,Bachelors,f,other,1,33,3.0,6,0,0,68
36104,Operations,region_9,Bachelors,m,sourcing,1,27,3.0,4,1,0,61
6107,Sales & Marketing,region_32,Bachelors,m,other,1,33,5.0,7,1,0,53
60401,HR,region_2,Masters & above,f,other,1,59,3.0,19,0,0,50
22939,Sales & Marketing,region_16,,m,other,1,41,3.0,12,0,0,49
16034,Technology,region_5,Bachelors,m,other,1,40,1.0,3,1,0,77
37418,Sales & Marketing,region_2,Bachelors,m,sourcing,1,42,5.0,14,0,0,46
4467,Sales & Marketing,region_15,Bachelors,m,other,2,37,3.0,3,0,0,46
55483,Sales & Marketing,region_2,Bachelors,f,other,1,45,2.0,2,0,0,47
43067,HR,region_2,Bachelors,m,other,1,32,2.0,3,0,0,44
22201,Procurement,region_27,Bachelors,m,sourcing,1,32,3.0,2,1,0,70
31831,Technology,region_20,Masters & above,m,other,1,55,3.0,4,0,0,74
64117,Sales & Marketing,region_13,Bachelors,m,sourcing,2,32,2.0,7,1,0,47
31874,Sales & Marketing,region_20,Bachelors,f,other,1,31,4.0,3,0,0,46
60575,Sales & Marketing,region_4,Bachelors,f,sourcing,1,35,5.0,2,0,0,49
14115,Operations,region_2,Bachelors,f,other,1,39,3.0,8,1,0,57
63395,R&D,region_22,Bachelors,m,sourcing,2,28,,1,0,0,80
31733,Sales & Marketing,region_29,Bachelors,m,other,1,30,2.0,6,0,0,48
64303,Analytics,region_28,Bachelors,m,sourcing,2,26,3.0,2,0,0,81
68825,Procurement,region_7,Masters & above,m,other,1,38,1.0,3,0,0,71
8971,Procurement,region_31,Masters & above,m,other,1,44,3.0,16,0,0,69
15624,Operations,region_2,Bachelors,m,other,1,47,1.0,17,0,0,60
19007,Sales & Marketing,region_4,Masters & above,m,other,1,37,3.0,4,0,0,53
19240,Technology,region_2,Bachelors,m,referred,2,27,5.0,2,0,0,78
34219,Operations,region_19,Bachelors,m,other,1,31,3.0,6,0,0,64
20375,HR,region_2,Bachelors,m,sourcing,1,26,4.0,2,0,0,47
33420,Analytics,region_22,Masters & above,m,sourcing,1,35,3.0,8,0,0,85
39697,Sales & Marketing,region_13,Bachelors,m,other,1,39,3.0,6,0,0,53
39330,Procurement,region_7,Bachelors,m,sourcing,1,40,4.0,7,0,0,70
16368,Sales & Marketing,region_15,Bachelors,m,sourcing,1,20,,1,0,0,50
73519,Legal,region_16,Bachelors,m,other,1,32,,1,1,0,63
47035,Procurement,region_2,Masters & above,m,other,1,50,3.0,4,0,0,74
48761,Finance,region_6,Bachelors,m,other,1,29,3.0,6,0,0,61
24398,Analytics,region_22,Bachelors,m,other,1,43,3.0,18,0,0,82
36454,Operations,region_22,Masters & above,m,referred,2,37,4.0,10,1,0,61
18575,Finance,region_2,Bachelors,m,sourcing,1,35,4.0,4,0,0,64
65634,Operations,region_22,Bachelors,m,sourcing,2,45,4.0,19,1,0,57
23350,Procurement,region_11,Masters & above,f,other,1,38,3.0,6,0,0,82
72037,Legal,region_22,Bachelors,m,sourcing,1,31,3.0,3,0,0,62
51394,Sales & Marketing,region_22,Masters & above,m,sourcing,1,39,2.0,8,0,0,50
49351,R&D,region_7,Masters & above,f,sourcing,1,29,3.0,4,1,0,85
14310,Technology,region_31,Bachelors,m,other,1,29,,1,0,0,80
27377,Analytics,region_32,Bachelors,m,sourcing,2,31,3.0,7,0,0,83
